baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RPL14	20654.091634607	0.0649065743026537	0.0632679251431694	1.02590015645015	0.304938648910322	0.967897038383227
ST7	719.348579693146	0.0736874611220462	0.0717406099341081	1.02713736598736	0.304355785998107	0.967897038383227
CDKN2A	2099.29646681943	0.184861189742181	0.180082232458574	1.02653763904613	0.304638231459112	0.967897038383227
ATM	2726.20247727511	0.119029827707108	0.116583940519268	1.02097962358234	0.307264092755725	0.968110813159915
CCSAP	673.627130359481	0.112857201772246	0.110505217866234	1.02128391718895	0.30711994387667	0.968110813159915
CENPB	3131.98549780458	-0.0718353366579045	0.0703334354896735	-1.02135401403009	0.307086744199123	0.968110813159915
CHMP1B	1596.91074285906	0.0777456590009201	0.0760159713953727	1.02275426563388	0.306424046759807	0.968110813159915
CKS2	2039.80528460456	0.0859107524388746	0.0840645850384991	1.02196129796549	0.306799218307198	0.968110813159915
CMTM4	1033.54312396457	-0.0859859945551427	0.0839336811984705	-1.02445160664191	0.305622017283835	0.968110813159915
CRTC3	582.476831425442	-0.0936026441788675	0.0915933953448176	-1.02193661263987	0.306810902393563	0.968110813159915
DDX11	2563.47702045238	0.0636020763682049	0.0622778624363499	1.02126299587126	0.307129853214574	0.968110813159915
EARS2	1629.94048097787	-0.0560271865975483	0.0547784586220085	-1.02279596773901	0.30640432493683	0.968110813159915
ERGIC2	2028.0621206393	0.0606739698278168	0.0593458891139056	1.02237864717743	0.306601722721869	0.968110813159915
MAP3K3	1262.79344251686	-0.0637340228726616	0.0624306248575533	-1.02087754236134	0.307312460339971	0.968110813159915
PEX19	3093.20879885633	-0.0577088426699884	0.0564854948290133	-1.02165773433832	0.30694292186296	0.968110813159915
PHF10	1606.27130091737	0.0759012576899451	0.0741142173040487	1.02411197811838	0.305782387420054	0.968110813159915
POLR1E	1357.43280189478	-0.0981655263660557	0.0958850637721148	-1.02378329329123	0.305937643143584	0.968110813159915
SLIRP	1475.46645511098	0.0776195086345856	0.0759709805694736	1.02169944435039	0.306923174177844	0.968110813159915
SUDS3	1428.83900744937	-0.0592387363775862	0.0577903927637166	-1.02506201367745	0.30533392772667	0.968110813159915
TAF1D	3253.88564795763	0.0799409071884986	0.0781921720252549	1.02236458097978	0.306608377674794	0.968110813159915
TCEA2	656.258697711333	0.0930842630151741	0.0911470791192685	1.0212533842513	0.307134405809031	0.968110813159915
UBE2N	3549.72948824082	-0.0655069947317596	0.0640249435306736	-1.02314802824271	0.306237861474543	0.968110813159915
CBFA2T2	703.944228580068	0.0894172937837534	0.0876980237138603	1.0196044334534	0.307916101527181	0.968298726229174
CMTR1	2319.4342289626	-0.0555156386746054	0.0544914501593396	-1.01879539840234	0.308300110783244	0.968298726229174
METTL16	1158.41864138318	-0.0816027337767705	0.0799701468334706	-1.02041495492936	0.307531704248244	0.968298726229174
NABP2	1550.10435957722	-0.0606996941182186	0.0595278283153494	-1.01968601637307	0.307877395691661	0.968298726229174
RHOG	969.470631983922	-0.0873987274355855	0.0857889098917397	-1.01876486769534	0.308314608412428	0.968298726229174
SNAPIN	951.714011809476	0.0729180061295986	0.0715711034789004	1.0188190845918	0.308288863611402	0.968298726229174
URGCP	1354.70197384488	-0.0588434798709293	0.0576923300563752	-1.01995325571752	0.307750630399876	0.968298726229174
ZHX3	1840.28860983096	-0.0708973412758512	0.0695596354574209	-1.01923106424629	0.308093282230718	0.968298726229174
ATP6V1B2	3715.74763840723	-0.0513587337831675	0.0506050908069168	-1.01489263163515	0.310157010953977	0.968400597944749
CNOT9	2150.94484125675	-0.0536778506811702	0.0529849407081746	-1.01307748888145	0.311023149773841	0.968400597944749
GDF11	1349.55761915116	0.0825758589959719	0.0812022076371799	1.01691642873713	0.309193187224235	0.968400597944749
HERPUD2	849.845682913529	0.0731879617099435	0.0722646839517456	1.01277633427158	0.311167007093155	0.968400597944749
IFIT2	1818.53958560974	0.0942732358058962	0.092915269432376	1.01461510451206	0.31028933642937	0.968400597944749
LSM14B	1939.72371337318	-0.0689118056376153	0.0679792230523727	-1.0137186414226	0.310717026391511	0.968400597944749
MBOAT7.1	1751.59758450382	-0.131557267150828	0.129495300822727	-1.01592309771089	0.309666008776531	0.968400597944749
MRM2	2024.93088876377	-0.0525634435491965	0.0518488820955984	-1.01378161736025	0.310686968756782	0.968400597944749
MRPS15	2500.36508184539	0.0794489866848643	0.0784288287328539	1.01300743576683	0.311056609244213	0.968400597944749
MSH2	2232.92069861509	-0.0637618143467288	0.0629231277996848	-1.01332874852811	0.310903160156026	0.968400597944749
NCOA4	5011.98841816899	0.060184090670255	0.0591860771773083	1.01686230175311	0.309218939152251	0.968400597944749
NFIC	3624.41700026227	-0.0630781264996265	0.0622270246226903	-1.01367736738333	0.310736727020005	0.968400597944749
PGM3	1607.08355488463	-0.0588320984000497	0.0579195397761901	-1.01575562629444	0.309745771520774	0.968400597944749
RACGAP1	3737.67186855034	-0.0874931561189484	0.0863908139001699	-1.01275994714036	0.311174836254056	0.968400597944749
RANBP10	907.112978862693	-0.0768047727935946	0.0756569350322956	-1.01517161329373	0.31002402951227	0.968400597944749
RARA	1071.73914733331	-0.0670916491498009	0.0661246503216717	-1.0146238781366	0.310285152577589	0.968400597944749
RPS23	34474.0623858393	0.0658433981248203	0.0649316276410517	1.01404200875433	0.310562707541337	0.968400597944749
SMG7	4041.51205668198	-0.0719764516366693	0.0710595730137996	-1.01290295711025	0.311106515798356	0.968400597944749
SOGA1	4834.02765585373	-0.13389376350992	0.131536197645549	-1.01792332381938	0.308714396430663	0.968400597944749
TARDBP	7058.28969157791	-0.0399909722142892	0.0394167874779407	-1.01456700997436	0.310312271787659	0.968400597944749
TXLNA	4152.8314561428	-0.0518876872751513	0.0510731252576262	-1.0159489362246	0.309653703701141	0.968400597944749
UBE3A	3263.09095642097	-0.057114528600871	0.0562598153837581	-1.01519225065498	0.310014193852282	0.968400597944749
UBL7	2203.56768778288	0.0652778900769884	0.0644310382743135	1.01314353804248	0.310991604886706	0.968400597944749
ZWILCH	2144.09155918223	-0.0698649647418614	0.0686755630406464	-1.01731914015049	0.309001634218356	0.968400597944749
ABCF1.6	598.30479201638	-0.098995582638647	0.0989910449300332	-1.00004583958698	0.317288324695215	0.968873134022803
ACAD11	789.467854121682	0.129010008608829	0.128386305719264	1.00485801726337	0.314965222515953	0.968873134022803
ACTR2	12082.0898481504	-0.0548645956187931	0.0548441337896996	-1.00037309056921	0.317129987553722	0.968873134022803
ADCY6	1377.85783756812	0.0667643194316345	0.0665779218328256	1.00279969085363	0.315957518043473	0.968873134022803
AGO1	1940.49182379109	-0.0697933213088276	0.0699576657750154	-0.997650801175724	0.318448717917119	0.968873134022803
AGPAT1	790.523353524635	-0.959808285838915	0.967197395835723	-0.992360287539419	0.321021803915034	0.968873134022803
AGPAT1.1	790.523353524635	-0.959808285838915	0.967197395835723	-0.992360287539419	0.321021803915034	0.968873134022803
AGPAT1.2	790.523353524635	-0.959808285838915	0.967197395835723	-0.992360287539419	0.321021803915034	0.968873134022803
ALDOA	36965.8342789921	-0.0701475930764211	0.0699041549415089	-1.00348245587284	0.315628137615369	0.968873134022803
ALDOA.1	36965.8342789921	-0.0701475930764211	0.0699041549415089	-1.00348245587284	0.315628137615369	0.968873134022803
ATP2B1	3341.34094708873	0.0951902727001477	0.0956650192057113	0.995037407513161	0.319718071128975	0.968873134022803
ATP6AP1	3270.63813525414	0.0471787729342722	0.0475977324512655	0.991197910164685	0.321588950843793	0.968873134022803
ATXN2	1537.5710184401	-0.0522518989223898	0.0521887066480152	-1.00121084193178	0.316724886026326	0.968873134022803
BHLHE40	1315.25709052959	0.143676978857706	0.143659094939106	1.00012448859299	0.317250266422752	0.968873134022803
CHCHD7	823.697190979893	0.0817364753663097	0.0825338601692729	0.990338694914696	0.322008599238323	0.968873134022803
CREBRF	753.302007442878	0.126002278558968	0.125138825896465	1.00689995815701	0.313982852109296	0.968873134022803
CSNK2A2	2493.42293771625	-0.0639096585673011	0.0636774569900705	-1.00364652717314	0.315549019735206	0.968873134022803
CTSB	15899.3180506404	0.0496834746977831	0.0501728664658643	0.990245887816392	0.322053948430502	0.968873134022803
CUL7	1569.40758478787	0.0688388431475337	0.0694050688534088	0.991841724023486	0.321274740540192	0.968873134022803
DCAF8	3410.50439389019	0.0583708967094667	0.058494348133811	0.997889515341518	0.318332936638724	0.968873134022803
DNAJA2	2246.24702571725	-0.0455935546103157	0.0453711808043431	-1.00490121266474	0.314944420473705	0.968873134022803
DOCK7	1799.47538489509	-0.0534274903235857	0.0530701278602312	-1.00673377807371	0.314062725325801	0.968873134022803
DOT1L	1374.20314767089	-0.0602806995669833	0.0607217522853903	-0.992736495542256	0.320838384634621	0.968873134022803
EMC1	5447.69827531556	-0.039770033333495	0.0394254462235348	-1.00874022092246	0.313099236947206	0.968873134022803
EPB41L2	4815.05828190721	-0.0796243865785518	0.0797508106015408	-0.998414761906048	0.318078278350463	0.968873134022803
ESCO2	715.053093543105	-0.100482497245016	0.101293238953757	-0.991996092561402	0.321199431518781	0.968873134022803
ESPL1	1817.29693850528	-0.108597302916668	0.109026205797666	-0.996066056982725	0.319218050654052	0.968873134022803
FAAP20	1225.01637419884	0.0599807699577447	0.0601521707691168	0.997150546535886	0.318691441152126	0.968873134022803
FAH	1252.05753852962	0.0759915807100874	0.0756601690574009	1.00438026582303	0.315195358285153	0.968873134022803
FBXO38	1476.54190719535	0.0701619783646076	0.0701971394752445	0.999499109067695	0.317552970454954	0.968873134022803
FLOT1.5	1111.20904933868	0.548574900554652	0.5462446165281	1.00426600822423	0.315250413231078	0.968873134022803
GOPC	1624.02905198255	-0.0639126455407058	0.0632600981282308	-1.01031530825565	0.312344249219095	0.968873134022803
GPSM2	1174.20643725451	0.0816600589734817	0.0811742503807858	1.00598476229121	0.314422900033195	0.968873134022803
HDAC8	539.212372828534	0.0885506590849175	0.0885050898871386	1.00051487657757	0.317061401891814	0.968873134022803
HMGN5	571.015810016276	0.141643418355312	0.140280758563046	1.00971380399012	0.312632426996614	0.968873134022803
ITGA4	3149.67643765991	-0.116807141117572	0.11794214951	-0.990376566841086	0.321990094725514	0.968873134022803
KIFC3	3581.60436027354	-0.069524867339517	0.0694480592704658	-1.00110597862429	0.316775574940672	0.968873134022803
LLGL1	1756.57919202879	-0.075876644247141	0.07607394905114	-0.99740640775903	0.318567282317882	0.968873134022803
LRRC40	875.491024161427	-0.073515199173178	0.0738178798848543	-0.995899628760019	0.319298915715488	0.968873134022803
LRRC42	1435.07510768061	-0.0652345347941197	0.0647330356414125	-1.00774719040654	0.313575843997592	0.968873134022803
MALSU1	1265.48699719507	0.120044784079555	0.119489998959735	1.00464294187506	0.315068811966327	0.968873134022803
MARK4	785.93678424978	0.0748669472581357	0.0749253536520282	0.999220472229416	0.317687900698549	0.968873134022803
METTL23	794.523114512662	0.0744809143975755	0.0751454859925873	0.991156200718732	0.32160931385939	0.968873134022803
MPLKIP	1091.57678186382	0.0739142638357598	0.074370399556771	0.99386670336949	0.320287766556531	0.968873134022803
MTF2	1172.58335956622	-0.0597729899190729	0.0594771219646758	-1.00497448337485	0.3149091368285	0.968873134022803
MYO9B	3398.56824968756	-0.0851347055095979	0.0841896638984474	-1.01122515006463	0.311908681113831	0.968873134022803
NAA25	1665.2286515194	-0.0607751798705947	0.0613727886632651	-0.990262642358501	0.322045761195087	0.968873134022803
NLE1	1163.4255607538	-0.0761484977640691	0.0761675005577582	-0.999750513098764	0.317431259976571	0.968873134022803
NME3	723.305230967783	0.103903392152988	0.10276963358838	1.01103203859954	0.312001095780085	0.968873134022803
NT5DC1	1246.66415627661	0.0646210540207951	0.0649663906569282	0.99468438014424	0.31988979368611	0.968873134022803
NUDT15	1298.99703731604	-0.0601979464747089	0.0603467878311303	-0.997533566213368	0.31850558938153	0.968873134022803
OSBPL8	2709.09901163225	-0.0919237888480921	0.0917644882635569	-1.00173597202523	0.31647112824787	0.968873134022803
PDAP1	5376.82825491535	-0.0817064950151064	0.0817701113777453	-0.999222009588014	0.317687156127612	0.968873134022803
PLAA	2085.79974139958	-0.0500460148237255	0.0503285285513139	-0.994386608634895	0.320034685110954	0.968873134022803
PLXNB1	1149.85057573843	0.0908150262679735	0.0901225676274511	1.00768352099537	0.313606418541798	0.968873134022803
POLD2	5358.37134089293	-0.0618866906613845	0.0624494994037741	-0.990987778160547	0.321691548189163	0.968873134022803
PPID	1332.2310726971	-0.0764599598458878	0.0768953318451329	-0.994338121849556	0.320058282160482	0.968873134022803
PPP1CB	5226.9175043024	0.0365088592230908	0.0367754040800173	0.992752088968308	0.3208307835766	0.968873134022803
RARS2	964.200151112565	-0.0644217370659667	0.0650068249260862	-0.990999593338318	0.321685778839515	0.968873134022803
RPL12	22955.3341708558	0.0878299695682909	0.0871835837993152	1.00741407660488	0.313735829541287	0.968873134022803
RPTOR	1834.07258523696	-0.0705391385830941	0.0711854775323449	-0.990920353818557	0.321724472778562	0.968873134022803
SAE1	6564.15204851397	-0.0664492861145766	0.0661827258224144	-1.00402764148575	0.315365290419404	0.968873134022803
SDF2	1273.76649360539	0.0705989912093725	0.0705109667236211	1.00124838007251	0.316706742101528	0.968873134022803
SELENOK	962.803467448244	0.0778486730783151	0.0782122893680059	0.995350905942928	0.319565627132272	0.968873134022803
SFXN3	2482.24212164692	0.0686869636948164	0.0693024517141877	0.991118813200005	0.321627567577537	0.968873134022803
SLC41A3	1313.60121136663	-0.0649540683370691	0.0642552352701849	-1.01087589305285	0.312075833375492	0.968873134022803
SLC7A6	1818.53737927289	-0.0796991385195261	0.0803333682632373	-0.992105027370034	0.321146294379357	0.968873134022803
SMURF1	1703.6487842354	-0.0725311505498536	0.0722035168070252	-1.00453764244897	0.31511953680923	0.968873134022803
SNX21	748.452346209685	0.0892730046392735	0.0892460331573666	1.00030221491032	0.317164275641412	0.968873134022803
SNX4	1141.18938131505	0.0623215592551866	0.0619094110522124	1.00665727869106	0.314099498674947	0.968873134022803
STX2	989.569224073475	-0.0733334234121574	0.0736674156363312	-0.995466214997652	0.31950956808772	0.968873134022803
SYNM	6970.937616492	0.152868707212236	0.153946758392124	0.992997246638071	0.320711296269625	0.968873134022803
TAF2	2011.71548548174	-0.0873250338893349	0.0873977546777925	-0.999167932989519	0.317713347102569	0.968873134022803
THEM4	1579.05229191547	0.108108742828583	0.109158052613412	0.990387243453808	0.321984878176313	0.968873134022803
TIMM44	1387.49232834537	-0.0631512587249323	0.0636997737776017	-0.991389058074453	0.32149564107676	0.968873134022803
TRIM37	1431.98851177879	-0.0761893055087665	0.0763502013164615	-0.997892660334605	0.318331411436469	0.968873134022803
TSPO	2624.44547469383	-0.0709029759934929	0.0703816088680648	-1.00740771820669	0.313738883830119	0.968873134022803
UBE2E1	2915.3100919433	0.0657295586437679	0.0651518279626146	1.00886745160066	0.313038206806016	0.968873134022803
ULK3	998.110200651472	0.0672249217652221	0.0665797259029147	1.00969057552517	0.312643559152591	0.968873134022803
USP4	1937.93329894018	-0.0511017239890201	0.0509150351372602	-1.00366667431843	0.315539305348357	0.968873134022803
VPS37C	646.74338693766	-0.0750824692954248	0.0751140267691054	-0.999579872428121	0.317513867718398	0.968873134022803
WBP1L	1142.74604251875	0.0769389033045686	0.0773646545542632	0.994496824781968	0.319981050483475	0.968873134022803
WDR46	738.5883856568	-0.120135040986318	0.11911251209914	-1.00858456319288	0.313173913659402	0.968873134022803
WDR46.4	738.5883856568	-0.120135040986318	0.11911251209914	-1.00858456319288	0.313173913659402	0.968873134022803
YIF1A	1200.82245149322	-0.0805308491646948	0.0798414714876412	-1.0086343308084	0.31315003639751	0.968873134022803
ZBTB17	885.988616508563	-0.0849169531603729	0.0841791646789238	-1.00876450228822	0.313087589032149	0.968873134022803
FOCAD	1536.92022009184	-0.0660170422251795	0.0657594755755781	-1.00391679902169	0.315418718608283	0.968873134022803
ZDHHC2	1094.70673790772	-0.142268721750898	0.143321214693122	-0.99265640509343	0.320877426796361	0.968873134022803
HSPA1B.2	2283.66954803271	-0.577108500825634	0.575460866732265	-1.00286315575675	0.315926891708406	0.968873134022803
SLC17A9	565.70811872183	-0.220139437697258	0.222133205272869	-0.991024450517598	0.321673641302916	0.968873134022803
IGFBP5	28266.0211128693	0.425945103781819	0.425922702821639	1.00005259395668	0.317285056136631	0.968873134022803
COX11	1487.50414724414	0.0727626475974464	0.0734978878112637	0.989996444309999	0.322175856977375	0.968876685179412
GTPBP3	732.631099854688	-0.0775050023013276	0.0783067761741963	-0.98976111759364	0.322290893938498	0.968876685179412
DRG2	1170.95250149322	0.0604729434795773	0.0611154417503711	0.98948713692657	0.322424860233225	0.968925018741088
ABHD2	5796.98915874527	0.10007046723367	0.10121634969464	0.988678879801267	0.322820279359025	0.969609292328607
GPBP1	2844.88566039218	0.0717266398716496	0.0725928440157904	0.988067637301103	0.323119524039751	0.969609292328607
GRINA	4660.07639154006	-0.048747584698363	0.0493219505733268	-0.988354761555712	0.322978934718546	0.969609292328607
RSPRY1	1189.76562717684	-0.0579067753873593	0.0586209715663447	-0.987816712007629	0.323242421338409	0.969609292328607
VHL	1636.83644266603	0.0691974633984048	0.0700372655895072	0.988009209325439	0.323148137964963	0.969609292328607
ADAM17	2082.57648821869	-0.0711986197721119	0.0722453626188093	-0.985511279772788	0.324372993565836	0.97040977165146
CAD	4678.0561772447	-0.0643317867416593	0.065295933637989	-0.985234196945939	0.32450904668695	0.97040977165146
FCHSD1	581.479656828043	-0.0945670317134495	0.0958586226643617	-0.986526084821451	0.323875021477473	0.97040977165146
IRF2BP2	3118.14272999286	0.0559974145720209	0.056806825804273	0.985751514526777	0.324255063638887	0.97040977165146
PBDC1	804.439512895917	0.06967353262416	0.0706715880221499	0.985877558069346	0.324193200721916	0.97040977165146
PHKA2	588.216684760333	0.106102539419613	0.107640917007749	0.985708245238891	0.324276302233899	0.97040977165146
SH3PXD2B	1219.43212284569	0.136299242120931	0.138330064882424	0.98531900665832	0.324467399504196	0.97040977165146
ZBTB18	943.956311460146	-0.0637194364203277	0.0646009715686355	-0.986354150302968	0.323959355914933	0.97040977165146
ZFYVE27	1014.58223939254	0.068058553990746	0.0690875289456589	0.985106212790992	0.324571901967376	0.97040977165146
DDX56	4162.21999613927	-0.0538921689153985	0.0547292722961839	-0.984704649894571	0.324769168045445	0.970646469878369
LRCH3	1185.62216301148	0.0733063333301543	0.0745207037083735	0.983704255089008	0.325260947056235	0.971158889235754
MPHOSPH8	1115.17458033262	0.0777635436334027	0.0790490323944155	0.983738083540368	0.325244309589531	0.971158889235754
SPRTN	580.739303484676	-0.110453450321167	0.112291114889534	-0.983634817677479	0.325295099411854	0.971158889235754
DPY30	886.289764548865	0.0745207538182989	0.0757791241260205	0.983394235256284	0.325413446410292	0.971159446639866
FANCI	4368.37935617277	-0.0741684507360207	0.075441322183109	-0.983127662529576	0.325544611230584	0.971198243086814
PI4K2B	892.095280644384	0.0856069705628395	0.0871224957989671	0.982604662294976	0.325802048895549	0.971613584859405
FREM2	924.783222645868	0.228907949852722	0.233156248529749	0.981779177252094	0.326208648653973	0.972473298254263
CETN2	854.586844789362	0.0895604342697532	0.0912866679179539	0.981089969788883	0.326548376236629	0.973133105253392
FAM49B	2603.43899807326	-0.0677359955957004	0.0690586483779297	-0.980847398359275	0.326668000427968	0.973136750821845
COQ8A	1029.26991306928	0.139590869316526	0.142505186108932	0.979549398362403	0.327308593286732	0.974691785588279
ARHGAP1	2334.64447071806	-0.0629165947436838	0.0645871984410701	-0.974134135901396	0.329989942272929	0.974878756351053
ASL	1348.38706367475	-0.0932139174680981	0.0958292348321182	-0.97270856468173	0.330698167349972	0.974878756351053
CCNC	1912.17351345249	0.0627890624869988	0.0647290204867233	0.970029548027498	0.332031763967071	0.974878756351053
CDC34	1616.59671413492	-0.0728680311473245	0.0751693380562287	-0.969385031604471	0.332353117811857	0.974878756351053
CRTC2	1477.98298597629	-0.0656776447924482	0.0676765982908216	-0.970463150500214	0.331815684161294	0.974878756351053
DDX50	1767.71344409021	-0.0616251023142979	0.0632627367524227	-0.974113759186018	0.330000058520085	0.974878756351053
DESI1	1987.60894474783	-0.0671391353019337	0.0689188519366378	-0.974176635496768	0.32996884352192	0.974878756351053
EZH2	1778.6804365115	-0.072692217420584	0.0749485106486465	-0.969895422757099	0.33209862185244	0.974878756351053
FEN1	4205.77853587274	-0.0578539671155853	0.0591827442374298	-0.977547896114556	0.328297977966471	0.974878756351053
FUCA2	2744.05646177269	0.0435106025436857	0.0445843555086084	0.975916373519959	0.329105907444925	0.974878756351053
FZD1	2027.95633417704	0.127892113640615	0.131521046312077	0.972407969878438	0.330847628582484	0.974878756351053
FZD4	937.32507478819	0.137806920567349	0.141500004611201	0.97390046697172	0.330105961865531	0.974878756351053
HDAC6	1043.81141962241	0.0577231902589871	0.0593809137198924	0.972083227470615	0.33100914554558	0.974878756351053
HSPBP1	1441.79096168504	-0.063378670850342	0.0650753791251232	-0.973927032042043	0.330092770640229	0.974878756351053
JMJD1C	2217.37227152799	-0.0865413025933376	0.0889845983342672	-0.972542487276828	0.330780738670791	0.974878756351053
KIF3C	1222.38113858612	0.0645309169219567	0.0659369799560785	0.9786756531	0.32774026563544	0.974878756351053
LPP	3143.38488999841	0.0953998346516542	0.0981935718002501	0.971548675769947	0.331275126306216	0.974878756351053
MAPK11	683.885097975824	-0.100451229484461	0.102627199218214	-0.978797338811462	0.327680124884242	0.974878756351053
MEPCE	2215.96737317734	-0.052247754372599	0.0534358690681185	-0.977765596101658	0.328190270360914	0.974878756351053
MINK1	2590.32047231563	-0.0608641524147184	0.0621872799743306	-0.978723501652454	0.327716616582208	0.974878756351053
NFIB	661.828984488654	-0.11643961168442	0.119440086622201	-0.974878828183772	0.329620369269776	0.974878756351053
PHF2	1097.97097320656	-0.0761042555863988	0.0784645729620569	-0.969918687038551	0.332087024602461	0.974878756351053
POR	1680.99575033467	-0.056829639990202	0.0584372018221935	-0.972490780156059	0.33080644943771	0.974878756351053
PSMB4	12692.7968628311	0.0524689479382602	0.0538465268178612	0.974416569442618	0.329849745678097	0.974878756351053
PUSL1	532.794728535088	-0.0946252508032028	0.0976057677957674	-0.96946372063994	0.332313872944725	0.974878756351053
RMND5A	1261.71828905735	0.101157100338505	0.103821206487772	0.974339479963759	0.329888008135467	0.974878756351053
RPL17	22100.3999606129	0.0706325100895365	0.0728019157177247	0.970201256288369	0.331946184654402	0.974878756351053
RPL36AL	3175.66992542912	0.0854171405430106	0.0873148044435168	0.978266412980014	0.327942577004178	0.974878756351053
SIKE1	1793.29411795319	-0.0773746585758048	0.079183731220958	-0.977153480680203	0.328493174364039	0.974878756351053
SLC39A13	1457.55760925499	-0.0812595646908073	0.0834938697027039	-0.973239891505181	0.330434088814674	0.974878756351053
SPECC1L	1976.69666643091	-0.0702499046534729	0.0719959493070306	-0.97574801540415	0.329189351613118	0.974878756351053
SPG7	1879.11705939915	0.0667794329766478	0.0683857047730133	0.976511585254593	0.328811009608646	0.974878756351053
SPRED1	3763.16754079754	0.0534384580573766	0.0550889583763161	0.970039362377033	0.332026872115979	0.974878756351053
SUOX	576.048177293146	0.0742706349610931	0.0759517875231369	0.97786553000439	0.32814083549295	0.974878756351053
TNFRSF10B	5381.65900569555	-0.0490834734122044	0.0506227894210462	-0.969592430080476	0.332249687673269	0.974878756351053
TPX2	9676.65952765035	-0.0589976921910924	0.0608112094460766	-0.970177911745163	0.331957818725934	0.974878756351053
UEVLD	716.088143324614	-0.0746214573863138	0.0768163031064605	-0.971427345089689	0.331335516931529	0.974878756351053
USE1	683.744252890449	0.0862468775146441	0.0888906953593397	0.970257653694709	0.331918079324903	0.974878756351053
WASL	1977.82858795042	-0.0691584815211151	0.0708575785301441	-0.976020955778129	0.329054079724398	0.974878756351053
ZC3H12C	1623.69392626275	-0.131819204368338	0.135801086407271	-0.970678570074237	0.331708366591232	0.974878756351053
ZFP91	5631.8059710284	-0.0677422235731885	0.0695038157078101	-0.974654742093194	0.329731549637335	0.974878756351053
SULF1	666.055084346209	-0.12812975247126	0.131850739388741	-0.971778793697087	0.331160607924999	0.974878756351053
ADAM19	1444.37935565313	0.138059819489628	0.142508880751843	0.968780463092947	0.332654736307796	0.97506750275099
PRMT3	1185.01536614954	-0.0825570777462561	0.0852055193811743	-0.968917017886246	0.332586593838065	0.97506750275099
STXBP3	1360.51235207382	0.0641613588321125	0.0662591168734406	0.968340084499844	0.332874551891886	0.975363972192303
SPPL2B	954.706918212283	0.072972711390449	0.0753866568660981	0.967979141455539	0.333054787026673	0.975544295998655
ADH5	3859.28836445704	0.0479334609610313	0.0495335252659651	0.967697346467015	0.333195543749391	0.975608897070268
CHTF8	4068.47419685662	-0.0376336619753216	0.0389263455203664	-0.966791551383409	0.333648248811577	0.975844126623558
MSI2	2748.40775864361	-0.0429204818342225	0.0444260009746839	-0.966111756461732	0.333988262342386	0.975844126623558
NBAS	1513.04262627903	0.0637392962031667	0.0659665678556091	0.96623635691768	0.333925924120004	0.975844126623558
PA2G4	12079.2222299496	-0.0595558282865829	0.0616229923233543	-0.966454663124368	0.33381672254133	0.975844126623558
PNRC2	3495.78111228213	0.0608896780401312	0.0630138370668874	0.966290593850023	0.333898791459678	0.975844126623558
RECQL5	980.054943153705	0.0797972362165816	0.0825782186376032	0.966323051442584	0.333882554849133	0.975844126623558
HSF2	665.495422603781	0.0723466590139885	0.0749637860641586	0.9650881153744	0.33450067909802	0.976874946346788
NRIP1	2415.30942957924	-0.105167407526508	0.10898942822975	-0.964932188696463	0.334578777706072	0.976874946346788
MLPH	530.979298713641	-0.163841143765728	0.169856609312672	-0.964585036924462	0.334752696958348	0.977035659197679
GDAP2	582.414948044581	0.111271829516924	0.115391068103113	0.964301928616276	0.334894574254191	0.977102770960312
MARCH6	5945.85800789304	0.0679264768628127	0.0704827117755278	0.963732455118126	0.335180078334217	0.977241952404728
MIER2	803.123985092845	-0.0745318471052528	0.0773179531570325	-0.963965599993042	0.335063172799356	0.977241952404728
CARS2	1460.75285721005	-0.0700740212861613	0.072752263669057	-0.963186817181679	0.335453779546956	0.97769312556611
GABBR1.1	602.522091962626	0.0861586682946667	0.0895267394494809	0.962379159840677	0.335859178231647	0.978527680214785
ARPC5L	1588.23763459667	-0.0762692493831293	0.0794578107438526	-0.959871014178804	0.337120136056858	0.979423965447621
DHX9	11923.0248445857	-0.0408572143864633	0.0425185538566196	-0.960926717410037	0.336589016023732	0.979423965447621
IL6ST	19608.3010511586	-0.114024297302206	0.118750287933276	-0.960202280656992	0.336953419253221	0.979423965447621
L2HGDH	694.613309251843	0.107287182292226	0.111763974864525	0.959944225518772	0.337083286350333	0.979423965447621
METTL5	947.097511894131	0.0956103417363237	0.0996008076522763	0.959935406047268	0.337087725346979	0.979423965447621
NOP53	4322.79119588834	0.0735499564103984	0.0765194500068489	0.961192956873255	0.336455157053695	0.979423965447621
TCP1	10877.4606735856	-0.0565394963339128	0.0588460922044638	-0.960802904931451	0.336651277707336	0.979423965447621
TIMM9	597.682000652637	0.098724422081145	0.102789267388094	0.960454574585094	0.336826482609725	0.979423965447621
KANSL1.1	616.505155953946	-0.194439760798155	0.202768247231865	-0.958926081635526	0.337595984496637	0.980113527579604
URM1	2429.80801519837	0.0560658439812311	0.0584621193091061	0.959011487161366	0.337552958311515	0.980113527579604
GNG12	11100.8524024393	-0.0711756107835379	0.0742901856715148	-0.958075553859181	0.338024661532923	0.981011544187533
GTF2B	870.362316877168	0.0659033821370433	0.0688045442550552	0.957834730984375	0.338146102869988	0.98101758541773
DHX33	1883.46928800886	-0.0895383365092854	0.0935307705066188	-0.957314218885315	0.338408680649685	0.981432937988625
LEF1	683.81323666687	0.171858518082144	0.179607878554286	0.95685400587926	0.338640948930519	0.98176012672308
