baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NAA35	1236.19424473067	-0.0799068745400515	0.0604755727039027	-1.32130827319796	0.186398596537637	0.641932818829494
RHOBTB3	8246.61520226294	0.0805933350236885	0.0609830311670538	1.32156984461653	0.186311430444627	0.641932818829494
RNF20	3215.31319239705	-0.0727398854048894	0.0550499940086246	-1.32134229466934	0.186387257513601	0.641932818829494
ZFAND2B	665.16454900142	0.138742806509604	0.104987265757206	1.32152033400376	0.186327927055894	0.641932818829494
TSEN34.1	423.460784145309	0.529667065686454	0.401185188450232	1.32025578444843	0.186749632604962	0.642889078355676
SORCS1	714.691290318631	0.243823882181183	0.184768091473385	1.31962115448004	0.186961536316434	0.64339097292487
SEH1L	2437.97352417389	-0.0796387579964938	0.060369348645187	-1.31919193736146	0.18710495306696	0.643656911717094
B9D1	391.601914811743	0.177483856203183	0.134604621838526	1.31855692456159	0.187317282486286	0.643857204012654
CLSTN3	464.445382564268	0.147895754829745	0.112226622066364	1.31783129623458	0.187560128789136	0.643857204012654
MAST3	532.938457199604	0.131367130376295	0.0996759590677081	1.31794197522654	0.187523072795783	0.643857204012654
MAST3.1	532.938457199604	0.131367130376295	0.0996759590677081	1.31794197522654	0.187523072795783	0.643857204012654
MIA2	790.962493407463	-0.128756614933719	0.0976917650465424	-1.31798841870015	0.187507524850885	0.643857204012654
YIPF5	2648.3945797601	-0.0693877660678966	0.0526229685641075	-1.31858327192936	0.187308469172837	0.643857204012654
ALG1	1390.57779257492	0.0975855009427349	0.0740917149843776	1.31709059458687	0.187808259310211	0.643968069696783
ARMT1	1639.67612979656	-0.0855479005438038	0.0649593636284268	-1.31694486776603	0.187857105411957	0.643968069696783
MORN2	440.70042703187	0.151073009090868	0.114694246673757	1.31718035971402	0.187778175646943	0.643968069696783
UBE2E3	2859.47754707484	0.0632960729998297	0.0480542505823816	1.31717948428555	0.187778469018709	0.643968069696783
MAFG	3130.86290500092	-0.0669222294617193	0.0508345336617275	-1.31647178878527	0.188015741146505	0.644284927055557
LMNB2	7896.52896838297	-0.0809713863360038	0.0615227813570772	-1.31612037931197	0.188133641887775	0.644462021419157
ATXN7L3B	3746.60382019801	-0.0641738351425712	0.0487823972094117	-1.31551212760389	0.188337844202664	0.644701345592711
MPI	1637.10704183983	0.0760324178212767	0.0578052446084435	1.31532040624166	0.188402242793431	0.644701345592711
PALLD	1470.35625454112	-0.139132528363882	0.105777040131381	-1.31533769701887	0.188396434210496	0.644701345592711
IL16	2376.25192536657	0.195662090122039	0.148826671862157	1.31469774653875	0.188611504231469	0.645190565617101
SLC22A23	580.543797113689	0.161962858518524	0.123266790614007	1.31392127361933	0.188872698822303	0.645857029142183
CCDC97	1106.3028478322	0.0782397940885232	0.059580178293157	1.31318496066853	0.189120630446983	0.646070587957275
MT-ATP6	86374.1240964354	0.246440562513717	0.187650746546022	1.31329380271491	0.189083966000443	0.646070587957275
POLR2B	6853.86036378858	-0.0525933775062809	0.0400641013667137	-1.31273074179013	0.189273694837652	0.646070587957275
SLC25A20	574.740537991305	0.128664446793592	0.0980176492674982	1.3126661142674	0.189295480682378	0.646070587957275
THSD4	741.158273349055	-0.169388246256682	0.129028964272904	-1.31279241999041	0.189252904928876	0.646070587957275
ZSWIM7	525.586925392431	0.141309823476196	0.107660244189668	1.31255343641286	0.189333468645104	0.646070587957275
PIH1D1	1924.78482190773	0.0904351821870931	0.0689246299473565	1.31208803378656	0.189490432992346	0.646100575146727
SNX6	3310.49556665673	-0.0527814675819052	0.0402307367268738	-1.31196870542636	0.189530693798715	0.646100575146727
UBR3	2171.28074555715	-0.131732373291489	0.100425659727253	-1.3117401832287	0.189607813668213	0.646100575146727
ZFYVE19	965.195951462866	0.109494277327355	0.0834606680493433	1.31192668219023	0.189544873734295	0.646100575146727
CTDNEP1	4121.96616878355	0.0921655235630486	0.0702828078745388	1.31135232570065	0.18973875769291	0.646320472477215
ANKRD12	1938.12753317404	-0.150754022067418	0.115016824113833	-1.31071278683729	0.189954816984573	0.646830048598273
TXNDC5	17560.4106990879	-0.0534681771738322	0.0408001328920767	-1.31049027009948	0.1900300336477	0.646859841713681
ADAM10	10796.887093849	-0.0826709407753092	0.0635071503319109	-1.30175799643413	0.192999126719847	0.646958089350132
ADIPOR2	6512.2896602644	-0.0487851080662861	0.0372937839234754	-1.3081297453321	0.190829305954648	0.646958089350132
ANXA2	38529.6835181409	0.135196720390082	0.104134622560558	1.29828789950682	0.194188422900669	0.646958089350132
BCL7A	452.824090094891	-0.174762796009343	0.134433330356342	-1.29999603183303	0.193602329213103	0.646958089350132
BCL7A.1	452.824090094891	-0.174762796009343	0.134433330356342	-1.29999603183303	0.193602329213103	0.646958089350132
BRCC3	1196.38041109678	-0.103671944261036	0.0798628561059212	-1.29812467667744	0.194244495943863	0.646958089350132
CENPK	1037.11757004279	-0.152696485175894	0.117655820582276	-1.29782346865801	0.194348003169562	0.646958089350132
CLASRP	1428.32349752518	0.0991006998365241	0.0760181460466659	1.30364531352407	0.192354543124117	0.646958089350132
CNN3	7164.34158892663	-0.0992735310748441	0.0764837214996875	-1.29796941268411	0.194297845861499	0.646958089350132
CNOT11	2497.66167009353	0.0625078528003959	0.0481155477111464	1.29911963541704	0.193902875539408	0.646958089350132
CPD	5021.60254820654	-0.110269369870307	0.0844094851630115	-1.30636230818557	0.191429377259073	0.646958089350132
DDX20	1512.47364350691	-0.0794400334870576	0.0610315135400646	-1.30162319233503	0.193045227600497	0.646958089350132
DHRS1	452.144621484811	0.144541836057158	0.111128930910109	1.30066792574542	0.193372145557613	0.646958089350132
DTX2	550.455994833387	-0.121079409171515	0.0929540638526872	-1.3025725197276	0.192720744652522	0.646958089350132
EIF2B5	3232.60613726401	0.0730573726767151	0.0558728194983219	1.30756552707904	0.191020715832703	0.646958089350132
EVC	1797.07681372345	-0.130596662780769	0.0998367603308286	-1.30810196913453	0.190838725666986	0.646958089350132
FBXW9	407.241851423187	0.166847783101907	0.128275454663899	1.30069921435144	0.193361431316745	0.646958089350132
FKBP2	1841.41313646887	0.108755051032226	0.0833544351357296	1.30473022647368	0.191984725179117	0.646958089350132
FKBP3	2577.33148482333	0.0969413903077128	0.0743528852396247	1.30380132519794	0.192301330682271	0.646958089350132
FLNB	6800.667251751	-0.137756396357912	0.105670538252142	-1.30364052872722	0.192356175293081	0.646958089350132
GOLGA5	1844.86351495114	-0.0826632050606213	0.0634437831441026	-1.30293625260122	0.192596525931577	0.646958089350132
GRIPAP1	1592.26946124253	0.105421850946983	0.0812387476578271	1.29767942005967	0.194397518383438	0.646958089350132
GSPT1	7696.63313930709	-0.0514184112838488	0.0392717437099844	-1.30929789274359	0.190433463170894	0.646958089350132
HSD17B7	798.263185391072	0.14624778934599	0.11224074760797	1.30298302945021	0.192580555401794	0.646958089350132
IMPAD1	6524.57709718298	-0.0762472944161909	0.0582701715814279	-1.30851329843162	0.190699266991648	0.646958089350132
KLHDC8B	463.215324024121	0.145197429896343	0.111630622664263	1.30069533279443	0.19336276046498	0.646958089350132
MEF2A	2535.87172957464	-0.099724414893518	0.0768466114846247	-1.2977073805456	0.194387906531985	0.646958089350132
NETO2	1604.95756670748	-0.0984186780850261	0.0757605287497316	-1.29907591339738	0.193917878281511	0.646958089350132
NFKBIA	1191.32814259898	0.125656351858222	0.0959415823359193	1.30971731754707	0.190291482940441	0.646958089350132
NFKBIZ	2268.53310273065	-0.173942274426815	0.133348623088323	-1.30441747652396	0.192091279634412	0.646958089350132
NPHP4	1394.88846130074	0.115200044344619	0.0885609244006556	1.30079993094297	0.193326945626224	0.646958089350132
NRAS	5859.55265420726	-0.0683947174924725	0.0526257294569196	-1.29964407521347	0.193722986054294	0.646958089350132
PAPOLA	9296.30137405623	-0.0734841341693934	0.056195631825217	-1.30764850901487	0.190992555522858	0.646958089350132
PAQR3	1118.17555781075	-0.126097548127888	0.0968760032619978	-1.30163862960843	0.193039947885763	0.646958089350132
PFN2	7542.84126382609	-0.109066674166321	0.0836007917806911	-1.30461293300229	0.192024682175246	0.646958089350132
PHF3	3252.1386041508	-0.091572110932875	0.0702353161182927	-1.30379011576806	0.192305153632304	0.646958089350132
PRPF4B	4663.64959789121	-0.0951592731184558	0.0726479307271494	-1.3098690102524	0.190240152375584	0.646958089350132
PSRC1	1975.28282130116	0.0997763375598495	0.0766421660765388	1.30184652479952	0.192968855812483	0.646958089350132
RCE1	535.037081880411	0.123092834023262	0.094866514379999	1.29753722720536	0.194446404783101	0.646958089350132
REST	1502.45205044641	-0.144262098705037	0.110836131772505	-1.30158005695416	0.193059980930422	0.646958089350132
RNF4	2967.97881745372	-0.0664093188315298	0.0511587528988545	-1.29810276968297	0.194252022706316	0.646958089350132
RPL22	13347.3522072256	0.0973061030822402	0.0747314402190881	1.30207718193267	0.192890002552952	0.646958089350132
RPL36AL	4409.62363514073	0.111964671878044	0.0859148208592977	1.30320555590062	0.192504593854637	0.646958089350132
RSF1	3668.29353031617	-0.0990472150891862	0.0759675152726013	-1.30381011849296	0.192298331788525	0.646958089350132
RTKN	1542.66088792299	0.0944056589139137	0.0727213291429323	1.29818390321719	0.194224148076364	0.646958089350132
SDHAF3	846.423378505192	-0.134417578514118	0.103219363394391	-1.30225157464421	0.192830399766046	0.646958089350132
SLC25A16	706.496732145002	0.148640379881543	0.113644617875316	1.30794033769925	0.190893546354475	0.646958089350132
SOD1	9359.06144119251	0.0941849136029443	0.0719228816205886	1.30952641886338	0.190356094721599	0.646958089350132
SSX2IP	1499.3951273054	-0.101678839328362	0.0778579130047958	-1.30595382542683	0.191568260545117	0.646958089350132
STXBP1	6938.78172741435	-0.0942773846002727	0.0722620951761686	-1.30465888610665	0.192009027139702	0.646958089350132
SUMO2	7731.43465746653	0.0751742130453265	0.0575205280750214	1.30691103786948	0.191242926924736	0.646958089350132
TAF9B	1365.24478411509	-0.0808222822523836	0.0622089640312776	-1.29920636858295	0.193873116505646	0.646958089350132
TCF12	3976.22033839928	-0.104625182528199	0.0803627185605694	-1.30191193630841	0.192946491598262	0.646958089350132
UBAC2	1839.87234901967	0.0831392864752281	0.0635556365822346	1.30813395862465	0.190827877135122	0.646958089350132
UBE4A	2865.60637653882	-0.0924261324517602	0.0707931323120531	-1.30558049111812	0.191695258248649	0.646958089350132
WDR45B	3580.93957399892	-0.0585081018380726	0.0447731950332947	-1.30676628716276	0.191292098120584	0.646958089350132
WDR7	870.443948749822	-0.120353740629938	0.0922683123908708	-1.30438866292569	0.192101098665016	0.646958089350132
XPOT	9267.00360019565	-0.0798662101672131	0.0612190537640731	-1.30459726599177	0.192030019735543	0.646958089350132
YAE1D1	501.377485853608	0.122734358163005	0.0937711994827939	1.30887051504045	0.190578215773931	0.646958089350132
ZCCHC17	3317.14679809924	0.0865629163150327	0.0664082459759992	1.30349650171934	0.192405309921419	0.646958089350132
ZCCHC17.1	3317.14679809924	0.0865629163150327	0.0664082459759992	1.30349650171934	0.192405309921419	0.646958089350132
ZCRB1	1363.97341587004	0.102857653601069	0.079207854179646	1.29857896879499	0.19408845938253	0.646958089350132
H2AFJ	976.366527475776	0.16833836667832	0.128819402847698	1.30677803930938	0.191288105619713	0.646958089350132
LAMA2	1291.74490527003	0.204876949327064	0.157028429615808	1.30471246403167	0.191990775709784	0.646958089350132
SMARCA1	1978.96785409244	0.0954377416777078	0.0734832150581548	1.29876927135235	0.194023123157771	0.646958089350132
PCBD1	1082.0194753326	-0.133721139737376	0.10277995372661	-1.30104300390198	0.193243735258014	0.646958089350132
ABHD4	1261.81184155189	0.109911242934005	0.0852899716280092	1.288677212995	0.197510327635697	0.64716307048027
ACADM	3069.48508405052	-0.0790210459646489	0.0612639235576385	-1.28984631371682	0.197104023957335	0.64716307048027
AK2	11541.6252251471	-0.0666959647625944	0.0515283089241304	-1.29435578529846	0.195542555598387	0.64716307048027
ARHGAP45	990.54444891129	-0.104614217964717	0.0809978445171896	-1.29156792490342	0.196506817926926	0.64716307048027
ATAD2	5773.25003826749	-0.111932244107308	0.0866086328151908	-1.29239130637421	0.196221665859345	0.64716307048027
ATAD2.1	5773.25003826749	-0.111932244107308	0.0866086328151908	-1.29239130637421	0.196221665859345	0.64716307048027
BRWD3	1328.28988103366	-0.162237418346931	0.125914198641875	-1.28847596297195	0.197580330899573	0.64716307048027
CAMSAP1	1861.60859717972	-0.0980901696245038	0.0761900685497971	-1.28744036449308	0.197940842934467	0.64716307048027
CTSB	34671.6619495416	-0.0666554710650965	0.0517866223680809	-1.287117560812	0.198053315510834	0.64716307048027
DCLRE1C	711.273700088887	-0.140177579863245	0.10854122137374	-1.29146860601993	0.19654123437706	0.64716307048027
DOCK1	3472.73805315361	-0.0803015261862874	0.06236714677919	-1.28756132568632	0.197898709179007	0.64716307048027
EIF3H	9461.43859245367	0.0617042388067187	0.0477099815287812	1.29331927679526	0.195900656227837	0.64716307048027
EXTL2	1908.15104234542	0.0753232830644228	0.0581745813080637	1.29477997728163	0.195396141075591	0.64716307048027
F2R	4125.76604481614	0.0907562030807343	0.0705264861849398	1.28683857640017	0.198150558052155	0.64716307048027
FAN1	513.467760356125	-0.22520944349506	0.174530259704881	-1.29037476868409	0.196920568179827	0.64716307048027
FIZ1	469.146281147502	0.112567633485988	0.0869454195115134	1.2946930858282	0.19542612606737	0.64716307048027
FRK	609.624375898323	-0.193118826689127	0.149937168613387	-1.28799835607863	0.197746535433042	0.64716307048027
GAPDHS	2445.47720891245	-0.219158437495825	0.170050123688496	-1.28878728660784	0.19747204706054	0.64716307048027
GAPVD1	2907.16212812527	-0.0842809381486836	0.0651697800655578	-1.29325184255495	0.19592397054829	0.64716307048027
HDAC5	1696.71310377219	0.115292181214152	0.0893043651285462	1.2910027527568	0.196702722978699	0.64716307048027
HOOK3	2184.85510336916	-0.129790942775116	0.100222108611318	-1.29503304783251	0.195308829284468	0.64716307048027
ING5	1714.55539666792	0.0820487297798294	0.0637297639390109	1.28744757093953	0.197938332568295	0.64716307048027
INSIG2	776.515463857671	-0.119198097095686	0.0924075256670213	-1.2899176364185	0.197079256624361	0.64716307048027
JADE3	764.360735375619	-0.13548722349798	0.10511987153435	-1.28888307719923	0.197438738146378	0.64716307048027
LSM8	2537.7425409391	0.0848565087092159	0.0659409640394569	1.28685574961325	0.198144571164854	0.64716307048027
NADK2	1022.32091692434	-0.0946691675251693	0.0730050638967446	-1.29674795790968	0.194717922335668	0.64716307048027
NADK2.1	1022.32091692434	-0.0946691675251693	0.0730050638967446	-1.29674795790968	0.194717922335668	0.64716307048027
NOTCH2	12949.6797277534	-0.138086337811139	0.106944747050423	-1.29119327147534	0.196636667692588	0.64716307048027
P3H4	1566.55495163848	0.100235824443835	0.0778246646515736	1.2879698858016	0.197756446160297	0.64716307048027
PGM1	5727.88976211522	0.0832814293887369	0.06437713414934	1.29364922016478	0.195786612844445	0.64716307048027
POLR1C	1221.78123880979	0.0943147735757414	0.0729105725861255	1.29356786307407	0.19581472902162	0.64716307048027
PRKACB	2236.29247936888	-0.108224746316707	0.083624555897669	-1.2941742428999	0.195605241521595	0.64716307048027
R3HDM1	2339.39446116861	-0.0857471389433763	0.0666361599654841	-1.28679592263106	0.19816542848656	0.64716307048027
RAB21	1825.60765213941	-0.0747038782838801	0.0578519382109633	-1.29129430394301	0.196601645031373	0.64716307048027
RAP1B	5781.62619102599	-0.0573851128303832	0.044591908840284	-1.2868951862079	0.198130823367815	0.64716307048027
RBPJ	3973.51650550025	-0.0904758628255337	0.0699323267502162	-1.29376308539961	0.195747267154351	0.64716307048027
RCBTB1	1953.47580230721	-0.0869652219337256	0.0674237298496227	-1.28983107472231	0.197109316105743	0.64716307048027
RPS16	20543.7326562947	0.101226499787497	0.0781812753470209	1.29476654529088	0.195400776042127	0.64716307048027
SEC63	5256.21229652896	-0.0580389156736765	0.0448941207330639	-1.29279546466163	0.196081809425551	0.64716307048027
SHCBP1	3719.51227322123	-0.0974777563864732	0.0755319917097636	-1.29054926501922	0.19686001837304	0.64716307048027
SIL1	1549.22181485113	0.11763460868829	0.0910556278498437	1.2918982765379	0.196392374673734	0.64716307048027
SKP2	1904.76290921373	-0.0848067741399821	0.0654509568744007	-1.29573008844966	0.195068491434692	0.64716307048027
SLC1A4	11884.6059726964	0.111394045610355	0.086442320678003	1.28865172448686	0.197519192612122	0.64716307048027
STAG1	2399.22773118548	-0.0834968419731043	0.0647600048119126	-1.28932729723555	0.197284324876622	0.64716307048027
STK16	1097.22321692429	0.096210127669882	0.07446147875994	1.29207919681609	0.196329719410829	0.64716307048027
TARBP2	1353.44729071771	0.111236893629266	0.086432217689753	1.28698414321092	0.198099815066964	0.64716307048027
TIMM10B	1700.13096227925	-0.0742019240947394	0.0576199209351916	-1.28778246985445	0.197821696195558	0.64716307048027
TPP2	2946.29862517645	-0.0628546260270777	0.0485786305909451	-1.29387397838245	0.195708954085216	0.64716307048027
TXLNG	1628.91128417874	-0.109953364156397	0.0848994735916399	-1.29510065851839	0.195285507786002	0.64716307048027
WDFY3	1667.61266294815	-0.159131757394336	0.122818289451107	-1.29566824375684	0.195089806556626	0.64716307048027
XRCC4	782.21208496955	-0.104219641582574	0.0806477652520286	-1.29228182897421	0.196259562401837	0.64716307048027
ZBTB20	631.922965868789	0.201359526982431	0.155812994399213	1.29231536662804	0.196247952485183	0.64716307048027
ZWILCH	2602.04059323144	-0.106459549833425	0.0821531189544242	-1.29586741426684	0.195021167424784	0.64716307048027
VWA1	738.050272441325	0.292001371094991	0.225641746698648	1.29409285013632	0.195633350926065	0.64716307048027
FMN2	1459.22541198726	-0.0957495887113207	0.0738533610445366	-1.29648248037865	0.194809312087181	0.64716307048027
ADI1	3431.96577570079	0.0677154206439158	0.0526372892277881	1.28645341804889	0.19828486586039	0.64729032295651
FBXL3	1322.15448730059	-0.0994360935466407	0.0773267180664581	-1.28592155509795	0.19847044016669	0.64729032295651
GFM2	2717.75416141131	-0.0622479828978318	0.0484025327189658	-1.2860480516434	0.198426292274248	0.64729032295651
PKN3	1011.63505952851	0.103231003724708	0.0802624991671154	1.28616732341925	0.198384672438455	0.64729032295651
PHTF2	2758.084048601	-0.112551656579524	0.0875458865587878	-1.28563043911772	0.198572068303871	0.647404813645988
AKAP6	496.686312029913	0.193281667802074	0.150410709026709	1.28502597356782	0.198783207800667	0.647759773912323
CD46	6483.07205623587	-0.0642486447662162	0.0500046788472425	-1.28485266273756	0.198843775443968	0.647759773912323
SMPD1	2689.13769215972	0.074706119447093	0.058157113621521	1.28455686321145	0.198947180869701	0.647759773912323
TRPM1.1	1624.4386337566	-1.63292942272585	1.27103335683756	-1.28472586021559	0.198888098183619	0.647759773912323
MCC	3265.54405065388	-0.116489006523306	0.0907120474717391	-1.28416246540569	0.199085115356232	0.647775440537228
UXS1	3263.77429260492	0.0937610556935144	0.0730103339518114	1.28421622828624	0.199066308513387	0.647775440537228
RPS28	6379.4076586568	0.0988522971145077	0.0769948126828363	1.28388255870832	0.199183050755257	0.647877489956604
SLTM	4141.18758423442	-0.0657920090664706	0.0512679102371524	-1.28329804671447	0.199387676755634	0.647893445804951
TMEM94	3207.735150266	0.0722383492194776	0.0562902901265669	1.28331811857875	0.199380647450367	0.647893445804951
ZBTB11	1835.71459097946	-0.0989931217072041	0.0771346056092312	-1.28338144630841	0.199358470829585	0.647893445804951
CCDC47	6759.3753216167	-0.0575295868081294	0.0448787851457419	-1.28188823786795	0.199881854629428	0.649065802220085
HBP1	3187.17243439435	0.103693323082228	0.0808850298403488	1.281984111113	0.199848220025196	0.649065802220085
CLIC4	16052.2349025925	-0.108234694775304	0.0844751951619823	-1.2812600736555	0.200102331791607	0.649092160440043
INTU	450.877304487967	-0.16533391833809	0.129055703892927	-1.28110508370294	0.200156758475192	0.649092160440043
KIF3B	4104.41187375057	-0.0843935701586341	0.0658600845785744	-1.28140695079048	0.200050763999998	0.649092160440043
TIMM8B	1011.74817801523	0.124116175669695	0.0968626176279526	1.28136301402078	0.200066188952014	0.649092160440043
AK6	825.472379753248	-0.135505620158481	0.105805599526454	-1.28070367508858	0.200297768436294	0.649333072092611
AFF1	2022.89653766151	-0.142436709346565	0.1112757988033	-1.280033132796	0.200533483521907	0.649838184453033
PTPRA	4525.90401873193	-0.0636372607268268	0.0497428052493424	-1.27932593282258	0.200782304153301	0.649838184453033
RTTN	1449.7904280684	-0.10884835963258	0.0850536991884805	-1.27976044159314	0.200629400287117	0.649838184453033
RUBCN	847.113774397684	-0.09812183276586	0.0766920967040674	-1.27942561206122	0.200747219462315	0.649838184453033
TRMT112	4946.54656272866	0.0816192582415005	0.0637993712332723	1.27931132648741	0.200787445607303	0.649838184453033
ABHD14B	2974.90213478087	0.0784751128893653	0.0613523367398459	1.27908922560074	0.200865637322539	0.649875127135289
SOWAHC	873.324103076875	-0.117949448107329	0.0922372766858608	-1.27876117276356	0.200981170588101	0.650032818931006
FXYD5	5019.85119587659	0.0951637267482389	0.0744429038255233	1.27834517271492	0.201127746713583	0.650074802728858
NUDT9	1007.64411001906	0.112735825574725	0.0881876122119655	1.27836351100828	0.201121283639025	0.650074802728858
SCRN2	810.395021856631	0.129058490941359	0.100998217455607	1.27782939335624	0.201309587986083	0.650446517357424
PCGF6	609.593305283655	-0.0999191185761504	0.0782491247620994	-1.27693592586414	0.201624869328303	0.650601203018251
PTMS	6401.60873003085	0.104053238371435	0.0814627738601503	1.27731027855823	0.201492726241384	0.650601203018251
USP31	755.323255428488	-0.131544290039827	0.102985790172079	-1.27730524589878	0.201494502305331	0.650601203018251
ZGPAT	1166.07929243962	0.11888232455317	0.0930963488473942	1.27698160051416	0.201608743209463	0.650601203018251
FBXL6	1076.09128679202	0.114202406207218	0.0894575770458071	1.2766096509493	0.20174009292925	0.650724000895995
GNL3L	836.243230971576	-0.135673656485743	0.106321391705091	-1.27607111146615	0.201930382522185	0.650724000895995
RAB43	890.792577747927	-0.723900456262836	0.567252422131178	-1.2761522525424	0.201901703455957	0.650724000895995
ZKSCAN8	1583.46313638657	-0.171909316105445	0.134677940429141	-1.27644746836541	0.201797385377845	0.650724000895995
FAM102B	2751.20086738018	-0.136043402870176	0.106692281539768	-1.27510069994584	0.202273601684331	0.651132032477137
METTL15	935.143272341836	-0.0864284367523108	0.06778932014247	-1.27495653549361	0.202324626614351	0.651132032477137
NDUFB2	2690.25044195765	0.106565809282206	0.0835709090645453	1.27515436262516	0.202254610947745	0.651132032477137
TMEM185A	753.77599036913	0.106587534145475	0.0835852391583439	1.27519565917082	0.202239997358742	0.651132032477137
CDC42EP4	1858.92707731104	-0.111828358867577	0.0877387365350393	-1.27456085286705	0.202464720979047	0.651217110851924
DYNLRB1	4526.84935946338	0.103463449181587	0.0811793902894065	1.27450389578854	0.202484892872783	0.651217110851924
CDCA7	1997.12379895345	0.0745130959618898	0.0585438695927545	1.27277367349	0.203098365731803	0.65130915514643
CHD7	2519.72179931679	-0.124802734104891	0.0981121258686606	-1.272041890846	0.203358235708045	0.65130915514643
CKAP5	11758.1723136501	-0.0876652648158989	0.0691174011176124	-1.26835302540853	0.204671908858378	0.65130915514643
CTDSPL2	1967.5891537334	-0.112102699897813	0.0883624982223287	-1.26866829427741	0.204559395176655	0.65130915514643
DDR1	753.667016037895	0.455311282401451	0.357607831065856	1.27321395911378	0.202942128481776	0.65130915514643
EIF1AD	1217.74539119669	-0.0725209118017892	0.0569345343788959	-1.2737596362722	0.202748614095181	0.65130915514643
GABPB2	448.974056850843	-0.149784259781486	0.117746220492162	-1.27209399295714	0.203339725253336	0.65130915514643
HASPIN	599.147823743761	-0.124854266194394	0.0981939133019066	-1.27150718406056	0.203548273308498	0.65130915514643
HNRNPL	5979.96670153456	-0.0575280432583845	0.0452269483623986	-1.27198595840291	0.203378108340352	0.65130915514643
HNRNPL.1	5979.96670153456	-0.0575280432583845	0.0452269483623986	-1.27198595840291	0.203378108340352	0.65130915514643
HSPB11	1371.05188530695	0.11046488304595	0.0870789360200164	1.26856032118442	0.204597923728541	0.65130915514643
HSPD1	40881.8392952706	-0.0671445653953271	0.0528863955457769	-1.26959995481652	0.204227165516803	0.65130915514643
ITPKB	4530.10006884492	0.12318632452705	0.0966798935196645	1.27416694456738	0.202604257325931	0.65130915514643
KLHL9	1496.07503078042	-0.108968496261669	0.0858743933098691	-1.26892886297859	0.204466436943439	0.65130915514643
LRRC8A	2315.85571499898	-0.0920563551905005	0.0725660176758049	-1.26858766870425	0.204588164684013	0.65130915514643
LYRM1	652.508337788992	-0.107633078154782	0.0846892812419984	-1.27091736494045	0.203758048039758	0.65130915514643
MAPK9	2018.64137223134	-0.0691135273969661	0.0543428354490028	-1.27180569114441	0.203442166388385	0.65130915514643
MED20	998.778108131037	-0.0804626496909033	0.0632993742707607	-1.27114447208795	0.203677256619718	0.65130915514643
NAA25	2076.12319287377	-0.0838845153795431	0.0661369514621467	-1.26834566040671	0.204674537830436	0.65130915514643
NIPA1	1822.94351723952	-0.121033737061723	0.0953650999891009	-1.26916174864344	0.204383380677672	0.65130915514643
NUDT1	1510.30651230328	0.127962637088747	0.10089998477726	1.26821265009334	0.20472202071444	0.65130915514643
PAQR8	835.995568825226	0.111114756145804	0.0875701365733459	1.26886585420291	0.204488912591334	0.65130915514643
PTPN12	6204.27833732546	-0.0552501476111456	0.0435091493092754	-1.26985124940991	0.204137621256966	0.65130915514643
QTRT2	1947.93127102349	-0.0803043886160209	0.0631512926027224	-1.27161908024918	0.20350849412283	0.65130915514643
RECQL4	2371.59636326897	0.100741645504718	0.0791991985484211	1.27200334537636	0.203371930648446	0.65130915514643
RPL37	26623.2019723505	0.0875804282710893	0.069056135913065	1.26824976684685	0.204708769729388	0.65130915514643
SEC24B	1686.74196514913	-0.0959375459357079	0.0755880096322178	-1.26921645909851	0.204363872319796	0.65130915514643
SNX17	4962.55076356653	0.0710054300972367	0.0558312329514969	1.27178688958781	0.203448848375461	0.65130915514643
TMEM173	1072.08919024323	0.124930269982028	0.098400848301005	1.26960561965757	0.204225146638901	0.65130915514643
TTI1	3195.50643589498	-0.0579804023759515	0.0457095742888373	-1.2684520317248	0.204636570471886	0.65130915514643
TUBGCP5.1	1273.35190729823	-0.106026612964544	0.083520638062407	-1.26946603168094	0.204274898262628	0.65130915514643
GOLGA7B	1716.10843617481	0.157354951780722	0.123747191383148	1.27158402564077	0.20352095545569	0.65130915514643
LMCD1	494.39856862532	0.14813053877032	0.116554924234524	1.27090759779709	0.203761523140312	0.65130915514643
S100A13	3311.95166592457	0.123635756777478	0.0975238240646204	1.26774927012251	0.204887503667037	0.65162260970183
SH3TC2	1439.20534418319	0.178095596362195	0.14055042610334	1.26712953706202	0.205108975667755	0.652113868408555
AASS	1099.30543218376	-0.135298195970863	0.107225642929681	-1.26180820440119	0.207017809246136	0.652491998375666
B4GALT7	1104.5523948633	0.0946664943006205	0.0751067051179781	1.26042667098654	0.207515485329196	0.652491998375666
BLM	1670.85929448902	-0.114466725723314	0.0908467946874239	-1.25999740681176	0.207670297716888	0.652491998375666
CCDC186	671.511737356985	-0.174286271629016	0.138301308319974	-1.26019250104118	0.207599927390686	0.652491998375666
GGA1	3506.63794448592	-0.0822547677457645	0.0651590930260586	-1.26236821179922	0.206816322152682	0.652491998375666
GPX1	7989.71112170659	0.118574828019175	0.094120122923168	1.25982440668899	0.207732713189661	0.652491998375666
IFT22	708.356282785183	0.0991618764736186	0.0786615254241588	1.26061471524888	0.207447694304134	0.652491998375666
IRAK4	791.004279486603	-0.106790400622902	0.084695760862683	-1.26087066855732	0.207355447501704	0.652491998375666
ITGA7	1147.88103342427	0.139686610797656	0.110451809243203	1.26468377254084	0.20598470933232	0.652491998375666
KIDINS220	3525.22045512615	-0.10076314012392	0.0795848268518084	-1.26610993715608	0.205473725407747	0.652491998375666
