baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RBM8A	5539.25332556632	-0.0804396020748895	0.0485815975763311	-1.65576280089397	0.0977698637669696	0.532197765289172
COMMD9	1633.46836450779	0.0901128536385493	0.0544777161015941	1.65412319177442	0.0981024848097355	0.533611125308852
MAF	531.137912796072	0.215981375168695	0.130581853291606	1.65399226404285	0.0981290845291796	0.533611125308852
EFCAB14	4900.3196285584	-0.0687788869708004	0.0416203274518178	-1.65253113518684	0.0984263234560066	0.534956052130568
ABI2	3819.91608156115	-0.0703783909278393	0.0426612621715421	-1.64970250164765	0.099003798296089	0.535304869051361
CDC20	7109.37539925809	-0.130730843339519	0.079219065547961	-1.65024470353505	0.0988928969932793	0.535304869051361
CHMP1A	2727.94413816499	-0.0804825753606842	0.0487563421027208	-1.65070987464814	0.0987978305219587	0.535304869051361
CLTB	1732.78247082982	-0.153397583133744	0.0929632018200563	-1.65008928404453	0.0989246761602082	0.535304869051361
LTBP3	4208.90805380247	0.142116045743926	0.0860668876981036	1.65122789431431	0.0986920493288205	0.535304869051361
MIF4GD	453.917801501001	0.168722655000015	0.102247890121622	1.65013336509264	0.0989156619260816	0.535304869051361
RGL1	1297.21617245502	0.125016222064413	0.075785278794929	1.64961090138231	0.0990225438987447	0.535304869051361
VPS13C	2522.63571499905	0.159278652618781	0.0965556318944092	1.64960499448613	0.0990237528170171	0.535304869051361
ZXDB	441.756585163323	-0.133592294624389	0.0809882856252856	-1.64952614557728	0.0990398913350297	0.535304869051361
LBH	589.282720046258	-0.271362558828402	0.164310697094494	-1.65152095162948	0.0986322461919328	0.535304869051361
COLGALT2	662.174348613339	0.215709975484408	0.130751334896499	1.64977264404346	0.0989894458696219	0.535304869051361
BAG1	1245.18072555933	0.114206830981524	0.0692711922034842	1.64869157507844	0.0992108370244837	0.535958543965936
BMPR2	3668.22300929211	0.128175224174341	0.077916721339558	1.64502846078133	0.0999639419871391	0.536253616846373
CC2D2A	927.432588627164	0.0979218291142241	0.0595505454039623	1.64434814912222	0.100104308911928	0.536253616846373
CLPTM1L.1	370.666792126214	-0.287800197873712	0.174850413839349	-1.64597950644909	0.0997679783506626	0.536253616846373
CLSPN	2105.57380594596	-0.136032645860824	0.0826362773521207	-1.64616134970815	0.0997305443341059	0.536253616846373
CS	12472.4200962801	-0.0587524819454342	0.0357194450864031	-1.64483187807973	0.100004486247873	0.536253616846373
IFT88	770.505339845347	0.106661377463788	0.0648232876969942	1.64541758453164	0.0998837256917846	0.536253616846373
MGST1	2419.39320891194	0.115402737471767	0.0701838708917948	1.64429143057224	0.100116018595782	0.536253616846373
NCOA4	7037.64823575654	0.0636220046477779	0.0386297304615007	1.64696993449605	0.0995642257664982	0.536253616846373
NSUN4	1439.74147899351	-0.0831068267698988	0.0504400215641592	-1.64763662252181	0.099427260571506	0.536253616846373
RAD23B	9696.4432654531	-0.0635411082705425	0.0385963656450083	-1.64629770727546	0.0997024812936208	0.536253616846373
RPL7	39920.7490700116	0.0964584599279224	0.0586285268946307	1.64524788591876	0.0999187020636119	0.536253616846373
RTL10	934.815362170982	-0.101639115838982	0.0618101546185568	-1.64437569305914	0.100098622792484	0.536253616846373
ST3GAL3	585.321678301484	-0.144963406328202	0.0880841677390695	-1.64573736744184	0.0998178421674705	0.536253616846373
TMX4	6667.11041264589	0.109032923739795	0.066198272636748	1.64706599427594	0.0995444818530242	0.536253616846373
TSEN15	2140.04654865439	-0.0938853670511936	0.0569987412758908	-1.64714807642436	0.0995276133457139	0.536253616846373
YOD1	1348.18687232291	-0.151616140371948	0.0920673385242519	-1.646796169002	0.0995999490762998	0.536253616846373
MMP8	4549.80218428038	0.205297220904665	0.124715053607	1.64613023822766	0.0997369481084548	0.536253616846373
DVL1	2344.62356032771	-0.0933818923117544	0.0568109823393243	-1.64372958302318	0.100232072403664	0.536339167260343
KCMF1	2688.08765524041	-0.0725554934042215	0.0441343451881415	-1.6439689564878	0.100182614919911	0.536339167260343
AGRN	9528.5951549837	-0.102730500753258	0.0625525390468952	-1.64230744776389	0.100526304410342	0.536925742540996
DHRS11.1	402.151658623459	-0.20833512249562	0.126861009619309	-1.64223131378823	0.100542075506604	0.536925742540996
NOL4L	1463.41708250812	0.197976580463756	0.120514710231092	1.64275863157392	0.100432882482975	0.536925742540996
GPRIN1	1570.49521477679	-0.0988077983205571	0.0601593037144688	-1.64243586976212	0.100499706357329	0.536925742540996
DAG1	12511.3441992823	-0.119338010695547	0.072778574201916	-1.63974098152098	0.101059034077491	0.538345291870053
MAML3	591.753336480964	0.197944990229356	0.120665980995633	1.64043741737383	0.100914250786421	0.538345291870053
NDUFA10	1686.78076261823	0.0773941170052313	0.0471957682026003	1.63985289259403	0.101035757532144	0.538345291870053
NDUFA10.1	1686.78076261823	0.0773941170052313	0.0471957682026003	1.63985289259403	0.101035757532144	0.538345291870053
WDR37	837.680500893642	-0.121632464596464	0.074155171869201	-1.64024250137275	0.100954755557069	0.538345291870053
PDGFA	1324.23783146762	-0.16255912685448	0.09917413156838	-1.63912831182592	0.101186539851587	0.538756748201346
RELL2	525.275406874037	-0.158750601726238	0.096907948646079	-1.63815872633954	0.101388586998067	0.539564486318413
PFN1	31056.1788936495	-0.0959117317856507	0.058567412258303	-1.63762966618101	0.101498970657943	0.539883854844583
FNIP1	1816.34295031035	0.100491133192452	0.0614075779692969	1.63646143547131	0.101743050488075	0.540641178108514
PAFAH1B1	7444.04975697443	0.0525900533492061	0.0321407403011311	1.63624275161314	0.101788792248731	0.540641178108514
SLITRK5	274.648475297106	-0.233960779061479	0.142988216759925	-1.63622418939803	0.101792675631926	0.540641178108514
AP1S3	383.929364185418	-0.221809438305816	0.135587419230372	-1.63591459712754	0.101857462523966	0.540717327058876
FBXL18	639.153181111215	-0.169907707995343	0.103890133776626	-1.63545566666284	0.101953561094613	0.540959538520824
SPEG	443.306234836766	0.18414791734124	0.112673843022438	1.63434487012721	0.102186457076958	0.541926990079582
LSM3	1965.26494340494	0.110918379591554	0.0679055503980606	1.63342140578131	0.102380398048769	0.542530150957079
SAPCD2	1640.64880812659	-0.101018137428245	0.0618482926964387	-1.63332135818296	0.102401427074657	0.542530150957079
FGGY	320.894235948248	0.168158927373	0.102999827330037	1.6326136822946	0.102550271766414	0.542780255154311
N4BP2L2	2198.49568402121	0.0921411455568368	0.0564460728717649	1.63237477594171	0.102600559520679	0.542780255154311
CD70	335.097256699896	-0.316589539876992	0.193939409565294	-1.63241468346538	0.102592157962048	0.542780255154311
IRS2	3276.6594097699	-0.140174817947105	0.0859178549174904	-1.63149811039532	0.102785258245287	0.543489096138621
IFRD2	2854.47380510271	-0.106924011017231	0.065553502642723	-1.63109531461627	0.102870209180601	0.543667757879077
REXO5	428.117392077226	-0.192909419627065	0.118287145607536	-1.63085700171612	0.102920496429991	0.543667757879077
BMT2	572.919415396392	0.149444314555139	0.0916614199852807	1.63039493146776	0.103018055210456	0.543915032387028
CCAR1	3992.77921787343	-0.0731269784079648	0.0449236239645717	-1.62780675186924	0.103565868426763	0.544060453336188
CLMN	1476.34887891671	0.134205114647548	0.0823562354938617	1.62956834831955	0.103192758515669	0.544060453336188
CYP2U1	800.900623381231	0.15587215227793	0.095748211650172	1.62793800105039	0.10353803265148	0.544060453336188
CYP2U1.1	800.900623381231	0.15587215227793	0.095748211650172	1.62793800105039	0.10353803265148	0.544060453336188
MAP3K14	461.171778626945	-0.142273307147362	0.0873484237581161	-1.62880222705956	0.103354893106365	0.544060453336188
PSME1	3346.95629133789	0.0942775823164082	0.0578613468414453	1.62937068462565	0.103234570803701	0.544060453336188
SLC25A45	268.5742371126	0.248244644739401	0.152508893847792	1.6277388057588	0.103580281006751	0.544060453336188
TUBA1B	84453.7961860798	-0.109388538026228	0.0672073696265841	-1.62762712830467	0.103603973246796	0.544060453336188
APOC1	583.454584687636	0.223990937271931	0.137584510229457	1.62802438223874	0.103519715878572	0.544060453336188
GPRIN3	513.684874413855	0.272100643226186	0.167015658389783	1.62919241135556	0.103272292939044	0.544060453336188
TTR	741.23242798939	1.57726939544144	0.967938800437463	1.62951355470882	0.103204347793965	0.544060453336188
EXOC7	4503.53373971937	-0.105917098038976	0.0651106732284613	-1.62672404979337	0.103795718560272	0.544299198745456
KRCC1	636.446040891401	0.119366576953556	0.0733905727220796	1.62645653966458	0.103852571509093	0.544299198745456
PLCG1	8591.09649010427	0.070020824363954	0.0430466665683031	1.62662593752412	0.103816567129174	0.544299198745456
SOCS6	1660.08494551899	0.124360459633634	0.0764506917332464	1.6266754010226	0.103806055865208	0.544299198745456
FAM98A	2781.81392032599	-0.0693630629636665	0.0426913088638645	-1.62475840656125	0.10421404682921	0.545926761444511
MED28	1841.69049592865	0.069320003530869	0.0426749760454185	1.62437123472764	0.104296602415388	0.546092322759225
ERGIC3	11179.1480978531	0.0772989750172834	0.0476039789832651	1.6237923103961	0.104420141755541	0.546472206706977
SHOX2	720.415241044599	0.122555494632503	0.075539858969457	1.62239506804025	0.104718784506326	0.547500454799415
HNMT	624.416035854841	0.152321539221893	0.0938739583320364	1.62261762397538	0.104671170655951	0.547500454799415
ARAF	1777.87901968096	-0.0836079092557588	0.0515946598890706	-1.62047602281936	0.105130060844361	0.548072752632948
CELF1	4542.76389621806	-0.0678450005196413	0.0418740841408562	-1.62021455302578	0.105186196320766	0.548072752632948
CELF1.1	4542.76389621806	-0.0678450005196413	0.0418740841408562	-1.62021455302578	0.105186196320766	0.548072752632948
NMNAT1	776.218732289395	0.152787785383464	0.0942647856353644	1.62083628953954	0.10505275341093	0.548072752632948
PRPF39	1064.97498080958	0.122362385323918	0.0754900991411188	1.62090640648355	0.10503771269136	0.548072752632948
TAOK3	2840.49702561334	-0.084786550245021	0.0523264250098929	-1.62033905868767	0.105159462983415	0.548072752632948
ZBTB43	1095.59136455471	-0.122338666392941	0.0754411120530814	-1.62164452595638	0.104879483064196	0.548072752632948
WDR83	344.152459011571	0.144262400537779	0.0890535694247131	1.61995079444559	0.105242847280739	0.548101475779864
QPCTL	1244.72125028347	-0.115555772555551	0.0713601027960253	-1.61933304504696	0.105375624352595	0.548260165927723
RPS4X	38855.0242799449	0.0919007858553995	0.0567495450675647	1.61941008947269	0.105359057419535	0.548260165927723
UHMK1	8792.33784935591	-0.132399493806263	0.0817874751185572	-1.61882358654965	0.105485225710075	0.548564118952246
CDCA5	3198.74339732263	-0.096991718122104	0.059948899303248	-1.61790657125291	0.105682733908241	0.549184457472824
STARD3	1625.54453874889	-0.0782443139111969	0.0483648178001297	-1.61779403852085	0.105706991581119	0.549184457472824
AGO4	1108.56599855256	0.11580007556298	0.0716078388682539	1.61714244408399	0.105847536797134	0.549648207069615
MPP2	515.577240948968	-0.17204196108587	0.10640374339294	-1.61687883903233	0.105904437000268	0.54967736356846
HILS1	230.958181480341	0.310024749727159	0.191796257896374	1.6164275212015	0.10600191207725	0.549916986274908
BCAS3	4561.16339667371	0.120407253883749	0.0745317953596726	1.61551527509425	0.10619915512861	0.550673703274526
ACER3	1787.24562135461	-0.0887241539965945	0.0549630420038959	-1.614251154263	0.106472960360297	0.551361507796854
WBP11	6492.26161845918	-0.058612875514439	0.0363079294843266	-1.61432712762486	0.106456488941092	0.551361507796854
ZCCHC2	588.51136644966	0.170744388511012	0.105777103995522	1.61419042554087	0.106486128115272	0.551361507796854
PCSK5	355.381907836758	0.31508119096722	0.195319093458679	1.61316123983484	0.106709481915767	0.552251196124189
LSG1	2541.58478737972	-0.0715729580707939	0.044380746282327	-1.61270289632996	0.106809071008403	0.55249981808304
AK3	1939.0333070214	0.0898654101608796	0.0557326445084747	1.61243757502328	0.106866753797075	0.552531532656563
CCND3	2551.42322005003	-0.110874799461497	0.0688327117675829	-1.61078645042885	0.107226275338589	0.553939744342793
DCAF5	1653.1881581191	0.0880667069956339	0.0546926084105616	1.61021223077427	0.10735153221035	0.553939744342793
HIGD2A	1945.53008358092	0.103607296248982	0.0643550019497935	1.60993385300199	0.107412297585354	0.553939744342793
LPIN1	3557.08709250733	-0.0902347822694392	0.0560491078883905	-1.60992361286324	0.107414533361763	0.553939744342793
MMP16	2039.37097930454	0.17621944482255	0.109469065347463	1.60976477019527	0.107449218929713	0.553939744342793
IL12RB2	569.488460342443	0.760198419807338	0.472208365324145	1.60987918815353	0.107424233238982	0.553939744342793
ASCC3	3900.13223147199	-0.0931487991402184	0.0579114274696567	-1.60847009321303	0.1077322610757	0.554363820171602
COQ8A	1845.37322420269	0.142333514988819	0.0884915331836227	1.60844218501077	0.107738368857758	0.554363820171602
RRM1	6838.32144260797	-0.0750109627777484	0.0466193874928061	-1.60900790018581	0.107614614172126	0.554363820171602
SLC9A3R2	966.925436117471	-0.106316357382889	0.0660918234610185	-1.60861588946165	0.107700357647825	0.554363820171602
ACTR6	1173.46587964526	0.116831010748624	0.0726609985372259	1.60789162137331	0.107858917196272	0.554451738373931
TANK	1122.68369273199	0.0847210311794199	0.0526853958186455	1.60805532278903	0.10782306289863	0.554451738373931
RGS19	618.325476574509	-0.116234830387402	0.0723053154932501	-1.60755581514962	0.107932495864956	0.55456399361486
ACOT2	986.508920499447	0.102108413087531	0.0635311879069975	1.60721712361189	0.10800674698029	0.554679594698012
MIS18A	917.462481413689	-0.121992728555403	0.075918409586725	-1.60689257348107	0.108077935817241	0.554779365943096
TTL	5008.14599693531	-0.0750954703689306	0.0467817627626733	-1.60522960090013	0.108443285420679	0.556290127849293
MIA	3428.28122900241	0.208381895296889	0.129826432465315	1.60508065530153	0.108476055906421	0.556290127849293
SLC35E1	2414.94777134627	-0.0641474464633572	0.0399719509802978	-1.60481149631589	0.108535295191949	0.556327734991541
CDCA8	3192.90802341063	-0.131510485715247	0.0819844273736311	-1.60409104421635	0.108693985677459	0.556608761820833
GRPEL1	2065.39212495681	-0.109773365471883	0.0684301854358315	-1.60416583372874	0.108677503621197	0.556608761820833
DSTN	12998.1005696914	0.10591162166287	0.0660907706461717	1.60251757737682	0.109041203771225	0.557369464083392
GTF2F1	3907.62182627984	-0.0756839247443143	0.0472219222318422	-1.60272858806412	0.108994589019085	0.557369464083392
KDM5B	3702.96182327645	0.0791487325540878	0.0493987998814312	1.60223998850303	0.109102550442896	0.557369464083392
PUS1	1197.03554862566	-0.110008116599245	0.0686528792424563	-1.60238168905833	0.109071231450412	0.557369464083392
PRKCH	487.452161410206	-0.167171065209228	0.104294210358285	-1.60287962903157	0.108961231965518	0.557369464083392
S100A6	28148.7296276441	0.149969203535876	0.0936172294461905	1.6019402029204	0.109168833201384	0.557442379348468
LYPLAL1	780.446609541612	0.129502666720251	0.080880337749133	1.60116377260849	0.109340650413944	0.558040452572328
SEC22C	2590.05892584534	-0.0601964319652057	0.0376061873522391	-1.60070552756052	0.109442156307803	0.558040452572328
ROBO4	273.59258798399	-0.30108169644424	0.188066729033422	-1.60093014852581	0.109392391196697	0.558040452572328
ACTR3	12919.4713697157	-0.0609656864276718	0.0381307132265775	-1.59886037445473	0.109851630410733	0.558279477938198
APH1B	954.674484865465	0.120841549665527	0.0755844654306203	1.59876171614191	0.109873558595027	0.558279477938198
ARHGAP19	1234.54532894677	-0.105397126385622	0.0658998296814083	-1.59935354757611	0.109742067665811	0.558279477938198
B2M.1	4435.82250478386	0.0848724653771545	0.0531067426219189	1.5981485812712	0.110009913921018	0.558279477938198
E2F4	3316.55951267404	-0.0801479386116514	0.0501364586967437	-1.59859592589967	0.109910415576276	0.558279477938198
IFNAR2	1203.17332451521	0.0910547817202061	0.0569309272977038	1.59939045510468	0.109733871808631	0.558279477938198
IFT52	1145.47274502994	0.0835419335358123	0.0522084110663319	1.60016234605705	0.10956257295609	0.558279477938198
CERS1	488.262321014519	0.208339376121238	0.130246601581586	1.59957629290415	0.109692611154345	0.558279477938198
CHST2	972.621910764735	0.177874401321744	0.111286694346714	1.59834383046346	0.109966477866986	0.558279477938198
TMEM100	1868.11089278887	0.620011785142136	0.387727468644508	1.59909172107329	0.109800223965961	0.558279477938198
ATXN2L	6789.08986431716	-0.0604198864316481	0.0378486511820597	-1.59635507593167	0.11040954004797	0.55875863387603
KANSL3	3061.18192069446	-0.0743110279741509	0.0465552496406571	-1.59619008699836	0.110446360150953	0.55875863387603
OAS3	2292.28596438614	-0.127994589763806	0.0801556443600575	-1.59682566069654	0.110304574271203	0.55875863387603
PLAUR	1886.2723882127	-0.137943474568266	0.0864402921139708	-1.59582378997966	0.110528140265283	0.55875863387603
RAVER2	1173.44242275881	0.112667978953115	0.0705652210357956	1.59665026622621	0.110343687476475	0.55875863387603
RUNX1	1715.56585515082	-0.111761236342083	0.0700025909759164	-1.59652999673303	0.110370514068241	0.55875863387603
SLC35G1	644.519697871097	-0.115784786185117	0.0725641087207569	-1.59562059296674	0.11057352700607	0.55875863387603
TRIB1	2786.13878176955	0.140749060526537	0.088189303932987	1.59598788344546	0.110491498558978	0.55875863387603
ZWINT	3640.48513599087	-0.0942122470689019	0.0590040617514769	-1.596707824382	0.110330850721964	0.55875863387603
RAB28	716.170134601669	0.127710823480965	0.0800575754249498	1.5952372127568	0.11065920013058	0.558928042883864
NUP98	6481.31249564436	-0.0857220642536105	0.0537709261463208	-1.59420843934034	0.110889356923092	0.559563148541288
TFPI	1063.15431199832	-0.147811415832088	0.0927132884506403	-1.59428511599803	0.11087218982615	0.559563148541288
PSME2	3401.78222730113	0.108833129525676	0.0682929730133068	1.59362119883798	0.11102090348798	0.559963314627847
PLPBP	1271.68517722604	-0.089805933538685	0.0563638986220345	-1.59332366522242	0.111087600400934	0.560036171729637
MRPL51	4501.10873793818	0.0905011220798316	0.0568161037337729	1.59287800698018	0.111187560980943	0.560276576677831
RCHY1	1054.25204629409	-0.107807201445231	0.0677066159892557	-1.59226982282409	0.111324090460429	0.560561840661341
TRMT2B	883.386143782079	-0.0912892026889184	0.0573367040105811	-1.59215993078485	0.111348773910057	0.560561840661341
ABCB6	2428.63504449443	0.0977921486686452	0.0614352019987923	1.59179339347769	0.111431135082593	0.560713101321707
EFTUD2	8761.68421557407	-0.0465898655332919	0.0292809490199853	-1.59113236054926	0.111579791138131	0.561133691141164
NAPEPLD.1	527.368159909705	0.140347877917639	0.0882160526129643	1.59095622350499	0.111619428019496	0.561133691141164
MED20	998.778108131037	-0.0840346953052725	0.0528332253974536	-1.59056530569725	0.111707437635344	0.561312853528184
TMBIM4	2023.32059401485	0.0757381524644419	0.047629213671347	1.59016172274129	0.111798356059045	0.561506457469936
GLB1	3180.60465443826	0.0707947624527904	0.0445416642757402	1.58940541634294	0.111968892562045	0.562099573995315
BLVRA	2773.19690649836	0.118824242959773	0.0748757617526824	1.58695204133286	0.11252350696481	0.562301763951892
CHAC1	842.359067581395	0.28477743468105	0.179458333105674	1.58687217112041	0.11254159890606	0.562301763951892
MCM7	16066.0897824064	-0.0794672804149947	0.0500284822138761	-1.58844076210957	0.112186706269496	0.562301763951892
MTERF2	411.845401076335	0.153444870509281	0.0967084423171867	1.58667502890811	0.112586264736029	0.562301763951892
MTRR	2579.53576064705	-0.0951557888492421	0.0599198041300831	-1.58805240155097	0.112274490268247	0.562301763951892
RPS15A	18221.6752058296	0.113335947921615	0.0713507992864621	1.58843277237286	0.112188511703075	0.562301763951892
STAT6	6536.88408898359	0.0592627780904213	0.0373216136998779	1.58789431151031	0.112310240033641	0.562301763951892
SURF4	6287.88999134912	-0.0571477282405411	0.0360149566078188	-1.58677765082006	0.112563012300374	0.562301763951892
SURF4.1	6287.88999134912	-0.0571477282405411	0.0360149566078188	-1.58677765082006	0.112563012300374	0.562301763951892
TMEM60	897.903649085059	0.123202166929734	0.0776143766129806	1.58736270657786	0.112430520607507	0.562301763951892
TOB2	1979.65004196878	-0.101423868969019	0.0638885583637779	-1.58751224893067	0.112396674993315	0.562301763951892
CHD2	3712.31159586669	0.0980818411097131	0.0618552516730733	1.58566715770732	0.112814833021124	0.562918705921978
EFR3B	585.92794086093	0.232206382654083	0.146427205937352	1.58581447462319	0.112781401211285	0.562918705921978
DDX5	25851.2272456238	0.0602142023665209	0.0379955906453967	1.58476816240297	0.113019018541603	0.56322283127588
NUCB1	8401.39683257729	0.0635906286179706	0.0401322203493811	1.58452804415919	0.113073604972298	0.56322283127588
PPT2.2	304.787584434076	0.302442972385931	0.190934821181654	1.58401160413893	0.113191078425849	0.56322283127588
SPCS2	4390.72103795654	0.0640145635221417	0.040388963082395	1.58495189370298	0.112977264662507	0.56322283127588
SPATS2L	3730.84861045273	-0.0765732727961435	0.048330857999407	-1.58435575046243	0.113112785549568	0.56322283127588
EXOSC6	1412.5837607083	0.105396608642084	0.0665327301683451	1.58413172547411	0.113163746116717	0.56322283127588
CSNK2A1	7883.59645920463	-0.0619681937034492	0.0391414148678704	-1.58318737103998	0.113378764058877	0.563894938832039
TCN2	281.85227679334	0.223783268051976	0.141411547567596	1.58249642197718	0.113536288487483	0.564416484234155
ANTXR2	1089.47934514827	-0.105219861957982	0.0665312891061008	-1.58150944272525	0.113761601609289	0.564519436373825
HYOU1	5923.93688181585	-0.0598001955960661	0.0378146187991008	-1.58140416312985	0.113785656190439	0.564519436373825
HYOU1.1	5923.93688181585	-0.0598001955960661	0.0378146187991008	-1.58140416312985	0.113785656190439	0.564519436373825
NAPEPLD	544.53421515161	0.17193140874033	0.108731163850819	1.58125235352234	0.113820349132659	0.564519436373825
STC1	1502.76661218341	0.13700080241194	0.0866303721736441	1.58144076926429	0.113777291862632	0.564519436373825
ACAP3	2039.13927894236	0.121128257574535	0.0768237982224687	1.57670227686176	0.114864046256144	0.564575097214374
ACTR1B	2134.6235951107	-0.0704684541238382	0.0446755588895398	-1.57733794216366	0.114717786436102	0.564575097214374
ANXA2	38529.6835181409	-0.136718344225319	0.0866258762406039	-1.57826217936986	0.114505390758297	0.564575097214374
CBR3	1092.09690122816	0.148273419578114	0.0939723484686679	1.5778409499636	0.114602153583294	0.564575097214374
CENPJ	1270.64950056895	0.11845274229366	0.0749516854885476	1.58038797288633	0.114018044188712	0.564575097214374
CFAP20	1194.45042130952	-0.118068517645342	0.0747465341059951	-1.57958518154051	0.114201895020557	0.564575097214374
COA6	1182.68652149556	0.121463598351331	0.0770321583148041	1.57679079761663	0.114843669784806	0.564575097214374
CUL9	1605.44022587799	0.114267116248445	0.0723815266823212	1.5786778959493	0.114409957364515	0.564575097214374
ERMARD	218.587241353448	0.173210940752544	0.109702553475292	1.57891439410802	0.114355693938853	0.564575097214374
ERMARD.1	218.587241353448	0.173210940752544	0.109702553475292	1.57891439410802	0.114355693938853	0.564575097214374
GLOD4	2309.28409423465	-0.0845159369574384	0.0535492172751764	-1.57828519739386	0.11450010502008	0.564575097214374
GXYLT2	537.396744235806	-0.139387376563874	0.0882988168934629	-1.57858713704004	0.114430786962989	0.564575097214374
LRIG2	805.233052081787	0.107680871314155	0.0683231326892742	1.57605289856769	0.115013612733478	0.564575097214374
MRPL47	1797.34730680407	0.093324644983016	0.0591736915100723	1.57713069104588	0.114765456604066	0.564575097214374
MRPS27	4435.93614584107	0.0557650222031316	0.0353436142790048	1.57779625374244	0.114612424762498	0.564575097214374
NPTN	4596.55267752502	-0.0656510047168919	0.0416705516619919	-1.57547721588656	0.115146333512844	0.564575097214374
PAK2	5550.08245448288	-0.0735944208418226	0.0465986726546641	-1.57932440237558	0.114261667411801	0.564575097214374
PHF20	3556.6653772622	-0.0688918448200081	0.043724219237284	-1.57559919929373	0.115118200791623	0.564575097214374
PIGN	1391.01615040215	-0.0971294993883247	0.0615252375611049	-1.57869360994923	0.114406351230369	0.564575097214374
PLEKHJ1	1238.93225706076	-0.114230172259794	0.0724980000235366	-1.57563204809387	0.115110625880871	0.564575097214374
PNPT1	2732.95358666582	-0.07777005249682	0.0492346088271089	-1.57958099697543	0.114202853957513	0.564575097214374
PPT2.4	268.591503635187	0.321259098620049	0.20378392301574	1.57646930074673	0.114917688302831	0.564575097214374
ZC3H6	486.456943267306	0.140246087996721	0.0889204691551787	1.57720814261531	0.114747640018561	0.564575097214374
ZFP69	253.869428421956	0.178437481801772	0.112902963179096	1.58044994371599	0.114003861666297	0.564575097214374
EFEMP1	866.60208662104	-0.28028823777254	0.177907920774855	-1.57546800924759	0.115148457035886	0.564575097214374
CTSC	8296.93035852861	-0.0780733810098961	0.0495737993699551	-1.5748920196182	0.115281371033542	0.564968328640832
IFT22	708.356282785183	0.104401962183627	0.0663040169481542	1.57459482832335	0.115349997361392	0.565046285063712
TOPBP1	5085.60556417732	-0.091013412319145	0.05781250591588	-1.57428588983107	0.1154213703605	0.565137618786587
SIVA1	1752.42156970689	-0.10179526210831	0.0646733702789814	-1.57399037144958	0.115489675448943	0.565213854548756
CBX1	4469.6960764511	-0.0733673295278713	0.0466280235425797	-1.57345999151935	0.115612345322278	0.565297954910664
CWC15	1606.14761746737	0.094334417382306	0.0599449102863783	1.57368518747691	0.11556024796367	0.565297954910664
CRTC3	1666.74792839374	-0.0974903598961139	0.0619890776643118	-1.57270221738177	0.115787786176259	0.565897625279135
ATP10B	995.168742556107	0.208378485703781	0.132539251886521	1.5722020664655	0.115903696367615	0.565941607794831
MTIF3	820.341552542149	0.136306432438993	0.0867100307484804	1.57197998042898	0.115955194132996	0.565941607794831
RASSF7	355.037773597158	-0.167561855875759	0.106583909893501	-1.57211211376264	0.11592455261834	0.565941607794831
HTRA2	1246.54998687719	0.0958213602456527	0.0609754041190761	1.57147560774714	0.116072215901899	0.565997274811901
NXN	611.379797849249	-0.167281122219035	0.106447431229437	-1.57149045577696	0.11606876961851	0.565997274811901
ARNTL2	491.375595370878	-0.188010860566542	0.119751267656266	-1.57001144327096	0.11641244908061	0.567398194291031
CAPG	26902.3836509475	0.161769630322693	0.103139928561779	1.56844815173394	0.116776581122618	0.567624216087174
NBDY	700.902141800115	0.134040929232052	0.0854533563038957	1.56858589328388	0.1167444615711	0.567624216087174
SMAD9	351.125778369167	0.210909970272063	0.134426573495445	1.5689603981404	0.116657166951009	0.567624216087174
SORBS2	676.18230274714	0.255906507851769	0.163156587323027	1.56847181012135	0.116771063798449	0.567624216087174
TMEM102	209.436565452337	0.233579317228539	0.148887990753913	1.56882577329293	0.116688541213587	0.567624216087174
WSB2	4549.3716065338	-0.0974361884146001	0.0620819527690994	-1.56947686193109	0.116536866750449	0.567624216087174
ACADSB	1250.14903882792	0.121291165293189	0.0773545497993479	1.56799006144836	0.116883451788336	0.567628833832075
TUBB2B	675.397247477538	-0.192668796954813	0.122865596998478	-1.56812648667796	0.116851616289934	0.567628833832075
GATA2	416.748200373941	-0.20308568584927	0.1297045626651	-1.56575591233164	0.117405771146265	0.568362716867963
PDE10A	258.640971016444	0.240102342412756	0.153293103735718	1.56629578605636	0.117279387075175	0.568362716867963
RHPN1	343.421827156269	0.249954214965757	0.159591924559402	1.56620841346343	0.117299833692959	0.568362716867963
VAMP4	703.304226363571	0.125551853996904	0.0801791898885189	1.56589077753806	0.117374189280638	0.568362716867963
FAP	518.620222638079	0.341649474119665	0.218131864293318	1.56625202478559	0.117289627579525	0.568362716867963
VEGFC	251.65055751142	-0.253830582332876	0.162064191213863	-1.56623483837904	0.117293649534747	0.568362716867963
EDA2R	439.677475163614	-0.176900200514879	0.112955543737373	-1.56610463428143	0.117324123356986	0.568362716867963
HASPIN	599.147823743761	-0.130337788503632	0.0832592059606675	-1.56544597080598	0.117478376535564	0.568457444563512
DAP3	5003.91222571538	-0.0662603271632301	0.042342087106734	-1.56488098936182	0.117610816996811	0.568584905986388
MOGS	2918.50848855311	-0.0789110496665048	0.0504193465384848	-1.5650946528288	0.117560717177424	0.568584905986388
PABPC1L	1473.15414583611	0.152324518991075	0.0974107006254861	1.56373496970026	0.117879821750982	0.569070896131236
RBM41	416.067230898492	-0.146042732466456	0.0933754213318646	-1.56403827027893	0.117808581192671	0.569070896131236
